image_path,pano_id,stview_lat,stview_lng,tree_lat,tree_lng,lat_offset,lng_offset,image_x,image_y,date,source,uploader,address,found_via
/path/to/image.jpg,GuwskqMvzzvD7b3RtljTxA,30.71198943659148,76.79983033231197,,,0,0,,,,,,,0Lqm4LsPnlfXTlTG_GzVgQ
/path/to/image.jpg,YElERqGvmtlNXt6JaryJaQ,30.71207385506857,76.7997467108937,,,0,0,,,,,,,LN3vBm1TP1RSGuW3W0C3Zg
/path/to/image.jpg,kVQ3_waNamSyf4OjC7PX5A,30.71214449988553,76.79967655688161,,,0,0,,,,,,,MIaXayGn26Kt5H9F3WriPg
/path/to/image.jpg,gXQTbnNYIV4iOvE4RrVW1w,30.71225827549035,76.79971907180207,,,0,0,,,,,,,smYyS4DOMtBaIbZ196pZmw
/path/to/image.jpg,FaVCw0YgxXIrjTUawf-9IA,30.71232714751623,76.79964759743476,,,0,0,,,,,,,smYyS4DOMtBaIbZ196pZmw
/path/to/image.jpg,iGF86mt6OIVy8ryrFl5ZZA,30.71228832357618,76.79953158353452,,,0,0,,,,,,,smYyS4DOMtBaIbZ196pZmw
/path/to/image.jpg,4KLL9kWXqheHNFxVjlrSbA,30.71222094779796,76.79959918497055,,,0,0,,,,,,,smYyS4DOMtBaIbZ196pZmw
/path/to/image.jpg,1fvP9NT5_6iZNUvLPkcKtw,30.71239486332762,76.79957744336687,,,0,0,,,,,,,oUzpe55Vjaegb4XMW2A0Jg
/path/to/image.jpg,DT0g1sIr-1mTVKpJiZschg,30.71236274010175,76.79945790849021,,,0,0,,,,,,,oUzpe55Vjaegb4XMW2A0Jg
/path/to/image.jpg,WfemTBzu5kpPI4ae9M5PWg,30.71246193524698,76.79950772937322,,,0,0,,,,,,,RTygSyFP5JOUGnrYMUdkYA
/path/to/image.jpg,PAZBIy8aEN-c0YB1WJB_ZQ,30.71243123547229,76.79939030697754,,,0,0,,,,,,,RTygSyFP5JOUGnrYMUdkYA
/path/to/image.jpg,ErAP_cjJWNqHuQ5IXZT2vA,30.71371065310608,76.79824794149529,,,0,0,,,,,,[en:'Udyog Path'],dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,HpuZY3Ftm6muuriJBN_O4g,30.71355244869956,76.79840629591166,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,qwz-qfADBdgvQURhSMwcPA,30.71362297793995,76.79833587707431,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,0eUfDlPBqiqFkx0YstAsdQ,30.71393462090384,76.79802392114628,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,AYCbwSKubTlIsns6efc5YQ,30.71407842991947,76.79788053030683,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,EV0W6MQZee9TmafF9AdHvA,30.71402112553551,76.79779083392744,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,UGp8o4yF9D2hkLrex3sdXA,30.713949957818,76.79785922852287,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,S-SMooi6SOOYXoyiK9JL-g,30.71390183408979,76.79790632130485,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,z_N63w2Cks2OQ_liN_riHA,30.71383101073859,76.7979747158369,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
/path/to/image.jpg,13y2rW9zs7-Gg458V7LUfw,30.71375384480314,76.79805261689913,,,0,0,,,,,,,dMWku1p-FwFKPNyaPy8DQA
